"","life_satisfaction","household_size","house_owned","live_with_partner","no_child","house"
"9710",8,3,1,0,1,1
"9711",10,1,1,0,1,1
"9712",8,4,1,0,0,1
"9713",8,3,1,0,1,1
"9714",8,3,0,0,0,0
"9715",7,1,0,0,1,0
"9716",9,2,1,1,1,0
"9717",10,2,1,0,1,1
"9718",8,6,1,0,0,1
"9719",9,2,1,1,1,1
"9720",8,1,0,0,1,0
"9721",8,6,1,0,0,1
"9722",7,1,1,0,1,1
"9723",5,1,0,0,1,0
"9724",10,2,1,0,1,1
"9725",9,2,0,0,1,0
"9726",7,1,0,0,1,0
"9727",7,4,1,0,1,0
"9728",10,2,1,0,1,0
"9729",8,3,1,0,1,0
"9730",8,4,1,0,1,1
"9731",8,4,1,0,0,0
"9732",10,2,1,0,1,1
"9733",7,2,0,0,1,0
"9734",5,2,0,0,1,0
"9735",10,1,1,0,1,1
"9736",8,1,0,0,1,0
"9737",8,2,1,1,1,1
"9738",8,2,1,0,1,1
"9739",8,4,1,0,0,1
"9740",10,4,1,0,0,1
"9741",6,2,0,1,1,0
"9742",9,1,1,0,1,1
"9743",8,2,1,0,1,1
"9744",4,3,0,0,0,0
"9745",10,1,0,0,1,1
"9746",7,2,1,0,1,0
"9747",9,2,1,0,1,1
"9748",5,1,1,0,1,1
"9749",10,2,1,0,1,1
"9750",8,2,1,0,1,1
"9751",8,4,1,0,0,1
"9752",10,2,1,0,1,1
"9753",10,1,0,0,1,0
"9754",7,2,1,0,1,1
"9755",9,3,1,0,0,1
"9756",10,2,1,0,1,1
"9757",10,4,1,0,0,1
"9758",9,1,1,0,1,1
"9759",8,1,1,0,1,1
"9760",7,2,1,0,1,1
"9761",8,3,1,0,1,1
"9762",10,3,1,0,1,0
"9763",9,1,0,0,1,0
"9764",10,3,1,1,0,1
"9765",7,1,0,0,1,0
"9766",6,1,1,0,1,0
"9767",10,2,1,0,1,0
"9768",8,4,1,0,0,1
"9769",10,4,1,0,0,1
"9770",9,2,1,0,1,1
"9771",8,2,1,0,1,1
"9772",3,1,0,0,1,0
"9773",0,1,1,0,1,1
"9774",9,1,1,0,1,0
"9775",8,4,1,0,1,1
"9776",10,1,0,0,1,0
"9777",6,1,0,0,1,0
"9778",8,1,1,0,1,0
"9779",6,2,1,0,1,1
"9780",5,2,0,0,0,1
"9781",8,1,1,0,1,1
"9782",10,3,0,0,0,0
"9783",10,3,1,0,1,1
"9784",9,1,0,0,1,0
"9785",8,2,1,0,1,1
"9786",9,3,1,1,1,1
"9787",8,2,1,0,1,1
"9788",7,3,1,1,0,1
"9789",8,1,0,0,1,0
"9790",10,1,1,0,1,0
"9791",8,1,1,0,1,1
"9792",8,6,1,0,0,1
"9793",8,3,1,0,1,1
"9794",9,3,0,0,0,0
"9795",6,2,1,0,1,1
"9796",5,4,1,0,0,1
"9797",6,3,0,0,1,0
"9798",8,1,1,0,1,0
"9799",9,3,1,0,0,1
"9800",10,1,1,0,1,1
"9801",8,5,1,0,0,1
"9802",8,3,0,0,0,1
"9803",10,6,1,0,0,1
"9804",8,3,0,0,0,0
"9805",4,1,0,0,1,0
"9806",10,4,1,0,0,1
"9807",9,3,1,0,0,1
"9808",3,2,0,0,1,0
"9809",8,2,1,1,1,1
"9810",10,2,0,1,1,NA
"9811",8,3,1,1,1,1
"9812",9,1,0,0,1,0
"9813",6,3,1,0,1,1
"9814",8,1,1,0,1,0
"9815",4,1,1,0,1,0
"9816",8,1,1,0,1,0
"9817",8,2,1,1,1,0
"9818",8,2,1,0,1,1
"9819",8,2,1,0,1,1
"9820",7,1,0,0,1,0
"9821",8,1,1,0,1,0
"9822",10,1,0,0,1,0
"9823",4,1,0,0,1,0
"9824",5,4,1,0,0,0
"9825",9,1,0,0,1,0
"9826",7,2,1,0,1,1
"9827",8,5,1,1,0,1
"9828",5,2,1,0,1,1
"9829",9,2,1,0,1,0
"9830",4,1,0,0,1,0
"9831",10,2,1,0,1,1
"9832",7,4,0,0,1,0
"9833",9,1,1,0,1,1
"9834",10,1,1,0,1,0
"9835",9,2,1,1,1,1
"9836",9,2,1,0,1,1
"9837",10,1,1,0,1,1
"9838",10,2,1,0,1,1
"9839",10,2,1,0,1,0
"9840",8,3,1,0,1,1
"9841",8,1,1,0,1,1
"9842",8,2,1,1,1,1
"9843",8,4,1,0,1,1
"9844",8,4,1,0,0,0
"9845",6,1,1,0,1,1
"9846",7,2,1,0,1,0
"9847",10,4,1,0,1,1
"9848",8,2,1,0,1,1
"9849",7,3,1,0,0,1
"9850",7,5,1,0,0,1
"9851",9,4,1,0,1,1
"9852",9,4,1,0,0,1
"9853",8,2,0,1,1,0
"9854",10,2,1,0,1,1
"9855",9,1,0,0,1,0
"9856",8,1,0,0,1,0
"9857",6,1,0,0,1,0
"9858",9,4,1,0,0,1
"9859",5,2,1,0,1,1
"9860",8,1,0,0,1,0
"9861",8,1,0,0,1,1
"9862",9,1,1,0,1,1
"9863",8,1,1,0,1,0
"9864",9,1,1,0,1,0
"9865",7,1,1,0,1,0
"9866",6,5,1,0,0,1
"9867",10,2,1,0,1,1
"9868",10,2,1,0,1,1
"9869",9,2,1,1,1,1
"9870",8,3,1,0,1,0
"9871",3,1,1,0,1,1
"9872",9,4,1,0,0,1
"9873",7,2,1,0,1,1
"9874",6,4,1,1,0,1
"9875",10,2,1,0,1,1
"9876",9,6,1,1,0,1
"9877",10,2,1,0,1,1
"9878",10,2,1,0,1,0
"9879",8,3,1,0,1,0
"9880",7,2,1,0,1,0
"9881",10,2,1,0,1,1
"9882",8,3,1,0,0,1
"9883",10,2,1,0,1,1
"9884",10,4,0,1,0,1
"9885",8,4,1,0,0,1
"9886",9,1,0,0,1,0
"9887",9,2,1,0,1,1
"9888",10,4,1,0,0,0
"9889",7,1,1,0,1,0
"9890",8,2,0,0,1,0
"9891",6,1,0,0,1,0
"9892",8,2,0,0,1,1
"9893",7,2,1,0,1,1
"9894",8,4,1,0,0,1
"9895",7,1,0,0,1,0
"9896",7,3,0,0,1,0
"9897",9,1,1,0,1,1
"9898",9,2,1,0,1,0
"9899",9,2,1,0,1,1
"9900",9,1,0,0,1,0
"9901",8,2,1,1,1,1
"9902",8,2,1,1,1,1
"9903",9,2,1,0,1,1
"9904",9,2,1,0,1,1
"9905",8,1,1,0,1,1
"9906",9,2,0,0,1,0
"9907",6,4,1,0,0,1
"9908",7,1,1,0,1,0
"9909",5,2,1,0,1,1
"9910",10,2,1,0,1,0
"9911",5,1,1,0,1,0
"9912",9,6,0,0,0,NA
"9913",5,1,1,0,1,1
"9914",10,5,1,0,1,0
"9915",8,3,1,1,0,0
"9916",7,2,1,0,1,1
"9917",8,1,0,0,1,1
"9918",9,2,1,0,1,1
"9919",8,2,0,1,1,0
"9920",10,1,0,0,1,0
"9921",7,1,0,0,1,0
"9922",10,4,1,0,0,1
"9923",7,1,1,0,1,1
"9924",7,1,0,0,1,0
"9925",8,3,1,0,1,1
"9926",7,3,0,0,0,0
"9927",9,2,1,0,1,1
"9928",4,5,1,0,1,0
"9929",8,1,1,0,1,0
"9930",7,3,1,1,1,1
"9931",9,3,1,0,1,1
"9932",7,1,1,0,1,0
"9933",8,1,0,0,1,1
"9934",9,2,1,0,1,1
"9935",10,3,1,0,1,1
"9936",10,4,1,0,0,1
"9937",9,2,0,0,1,0
"9938",7,4,0,0,0,1
"9939",8,1,1,0,1,1
"9940",7,1,0,0,1,0
"9941",8,2,0,1,1,0
"9942",8,2,0,1,1,0
"9943",10,2,1,0,1,1
"9944",8,2,1,1,1,1
"9945",10,2,1,0,1,1
"9946",10,2,1,0,1,1
"9947",8,2,1,1,1,1
"9948",8,4,1,0,0,1
"9949",10,3,1,0,1,0
"9950",8,2,1,0,1,0
"9951",8,1,1,0,1,1
"9952",10,1,0,0,1,0
"9953",7,4,1,0,1,1
"9954",8,3,1,0,1,1
"9955",8,4,1,0,0,1
"9956",5,1,1,0,1,0
"9957",6,1,1,0,1,1
"9958",10,4,1,0,1,0
"9959",10,3,1,0,0,1
"9960",8,2,0,0,1,0
"9961",10,2,1,0,1,0
"9962",8,1,0,0,1,0
"9963",8,6,1,1,0,1
"9964",10,4,1,0,1,1
"9965",8,3,1,0,0,0
"9966",10,2,1,0,1,1
"9967",9,2,1,1,1,1
"9968",9,4,1,0,1,1
"9969",3,5,1,0,0,1
"9970",9,1,0,0,1,0
"9971",8,3,1,0,1,1
"9972",6,1,0,0,1,0
"9973",10,3,1,0,1,1
"9974",10,4,1,0,0,1
"9975",10,1,0,0,1,0
"9976",10,4,1,0,0,0
"9977",7,1,0,0,1,1
"9978",8,3,0,0,0,1
"9979",6,1,1,0,1,1
"9980",8,1,1,0,1,1
"9981",8,5,1,1,0,1
"9982",8,4,1,0,0,1
"9983",6,2,1,0,1,1
"9984",10,3,0,0,1,1
"9985",8,3,1,0,1,1
"9986",8,5,0,0,0,0
"9987",4,1,1,0,1,0
"9988",8,3,1,0,1,1
"9989",9,2,1,0,1,1
"9990",5,1,1,0,1,1
"9991",7,1,1,0,1,0
"9992",8,2,1,0,1,1
"9993",9,2,0,0,1,0
"9994",9,6,1,0,0,1
"9995",7,1,0,0,1,0
"9996",9,2,1,0,1,1
"9997",10,5,1,0,0,1
"9998",8,1,0,0,1,0
"9999",8,2,1,0,1,1
"10000",5,1,0,0,1,0
"10001",9,3,1,0,0,0
"10002",10,2,1,0,1,1
"10003",10,2,1,1,1,1
"10004",8,2,1,0,1,0
"10005",9,6,1,0,0,1
"10006",8,2,1,0,1,1
"10007",9,3,0,0,0,0
"10008",8,1,0,0,1,0
"10009",8,3,1,0,0,1
"10010",9,1,1,0,1,0
"10011",8,2,1,0,1,0
"10012",5,4,0,1,1,0
"10013",8,2,1,0,1,0
"10014",8,4,1,0,0,1
"10015",10,2,1,0,1,1
"10016",6,2,1,1,1,1
"10017",8,2,1,0,1,1
"10018",10,3,1,0,1,1
"10019",9,4,1,0,0,1
"10020",10,4,1,0,0,1
"10021",7,3,1,0,0,1
"10022",8,5,1,0,0,1
"10023",9,2,1,0,1,1
"10024",7,4,1,0,0,1
"10025",9,2,1,1,1,1
"10026",10,2,1,0,1,1
"10027",10,2,0,0,1,0
"10028",10,3,1,0,1,1
"10029",0,1,1,0,1,1
"10030",10,5,1,0,1,1
"10031",3,2,1,0,1,0
"10032",6,3,1,0,0,1
"10033",10,2,0,0,1,1
"10034",5,1,0,0,1,0
"10035",8,3,1,0,1,1
"10036",8,2,1,0,1,1
"10037",10,2,1,0,1,1
"10038",9,2,1,0,1,1
"10039",8,3,1,0,0,1
"10040",8,2,1,0,1,1
"10041",7,2,1,0,1,1
"10042",7,2,1,0,1,0
"10043",9,1,1,0,1,1
"10044",10,5,1,1,1,1
"10045",8,4,1,0,1,1
"10046",10,5,1,0,0,1
"10047",4,2,1,1,1,1
"10048",8,4,0,0,0,0
"10049",8,1,1,0,1,0
"10050",8,2,1,1,1,1
"10051",10,4,1,0,0,1
"10052",8,1,1,0,1,1
"10053",7,1,1,0,1,0
"10054",5,1,1,0,1,1
"10055",9,2,1,0,1,1
"10056",8,2,0,1,1,0
"10057",7,2,1,0,1,1
"10058",6,3,1,0,0,1
"10059",10,2,1,0,1,1
"10060",9,2,1,1,1,1
"10061",7,2,1,0,1,1
"10062",10,2,1,0,1,0
"10063",5,1,1,0,1,1
"10064",8,4,1,0,0,1
"10065",10,2,1,0,1,0
"10066",7,4,1,0,1,1
"10067",3,2,0,0,1,0
"10068",0,1,0,0,1,0
"10069",9,2,1,0,1,1
"10070",9,3,1,0,1,1
"10071",8,1,0,0,1,0
"10072",9,2,1,0,1,1
"10073",8,1,1,0,1,1
"10074",8,1,0,0,1,0
"10075",8,2,1,0,1,1
"10076",8,2,1,1,1,1
"10077",9,2,1,0,1,0
"10078",9,4,1,0,0,1
"10079",10,4,1,0,0,1
"10080",8,2,1,1,1,1
"10081",9,2,0,1,1,0
"10082",9,2,1,0,1,1
"10083",9,2,1,0,1,1
"10084",7,4,1,0,0,1
"10085",9,1,1,0,1,0
"10086",8,1,0,0,1,0
"10087",8,1,1,0,1,1
"10088",8,1,1,0,1,1
"10089",9,1,1,0,1,0
"10090",10,1,0,0,1,0
"10091",10,2,1,0,1,1
"10092",8,2,1,0,1,0
"10093",6,3,0,0,1,0
"10094",8,3,0,0,0,0
"10095",7,2,0,1,1,0
"10096",10,4,1,0,0,1
"10097",7,1,1,0,1,1
"10098",7,2,1,0,1,1
"10099",8,2,1,1,1,0
"10100",8,6,1,0,0,1
"10101",9,1,1,0,1,1
"10102",8,1,1,0,1,1
"10103",10,4,1,1,1,1
"10104",7,2,0,0,1,0
"10105",10,1,1,0,1,0
"10106",8,3,1,0,1,0
"10107",5,1,0,0,1,0
"10108",8,1,1,0,1,0
"10109",7,1,1,0,1,1
"10110",7,4,1,0,0,0
"10111",7,1,1,0,1,1
"10112",8,2,1,0,1,1
"10113",8,3,1,0,0,1
"10114",8,2,1,0,1,1
"10115",10,2,1,0,1,1
"10116",10,2,1,1,1,1
"10117",5,1,0,0,1,1
"10118",10,5,1,0,0,1
"10119",9,1,1,0,1,0
"10120",9,2,1,1,1,1
"10121",6,3,0,0,0,0
"10122",7,2,1,1,1,1
"10123",7,1,1,0,1,1
"10124",9,5,1,0,0,1
"10125",9,2,1,0,1,1
"10126",8,4,1,0,1,1
"10127",7,1,1,0,1,0
"10128",9,1,1,0,1,0
"10129",7,3,1,1,0,1
"10130",8,4,1,0,0,1
"10131",7,4,1,0,0,1
"10132",8,2,0,0,1,0
"10133",10,3,1,1,1,1
"10134",7,2,1,1,1,1
"10135",8,2,1,1,1,0
"10136",6,1,1,0,1,1
"10137",2,1,1,0,1,1
"10138",8,3,1,1,1,1
"10139",8,1,1,0,1,1
"10140",8,2,0,0,0,0
"10141",8,1,1,0,1,0
"10142",2,2,0,0,1,0
"10143",8,3,1,0,0,1
"10144",6,2,1,0,1,1
"10145",9,2,1,0,1,0
"10146",10,3,1,1,1,1
"10147",10,2,1,0,1,1
"10148",7,4,1,0,1,1
"10149",7,1,1,0,1,0
"10150",10,4,1,1,0,1
"10151",8,2,1,1,1,1
"10152",7,4,1,0,1,0
"10153",8,2,1,0,1,1
"10154",9,1,1,0,1,1
"10155",10,2,1,0,1,1
"10156",10,2,0,0,1,0
"10157",7,1,1,0,1,0
"10158",9,2,1,1,1,0
"10159",2,3,0,0,1,0
"10160",9,2,1,0,1,0
"10161",9,2,1,0,1,1
"10162",7,1,0,0,1,0
"10163",10,2,1,1,1,0
"10164",7,1,0,0,1,0
"10165",10,4,1,0,0,1
"10166",9,2,0,1,1,0
"10167",7,5,0,0,0,0
"10168",7,1,0,0,1,0
"10169",7,1,0,0,1,0
"10170",10,2,0,1,1,0
"10171",8,6,1,0,1,0
"10172",10,6,1,0,0,1
"10173",8,1,1,0,1,0
"10174",9,2,1,0,1,1
"10175",8,1,1,0,1,1
"10176",10,3,1,0,0,1
"10177",10,2,1,1,1,1
"10178",8,1,1,0,1,0
"10179",8,1,0,0,1,0
"10180",8,4,1,0,0,1
"10181",9,2,1,0,1,1
"10182",8,1,0,0,1,NA
"10183",5,1,1,0,1,1
"10184",8,2,1,0,1,1
"10185",5,2,0,0,1,0
"10186",9,2,1,1,1,1
"10187",8,2,1,0,0,1
"10188",10,2,1,0,1,0
"10189",7,6,1,0,0,1
"10190",10,2,1,0,1,1
"10191",7,4,0,0,0,0
"10192",10,1,0,0,1,0
"10193",8,5,1,0,0,1
"10194",8,1,1,0,1,1
"10195",5,2,1,0,1,0
"10196",7,2,1,0,1,1
"10197",8,2,0,0,1,0
"10198",8,2,1,0,1,0
"10199",5,1,1,0,1,1
"10200",10,2,0,0,1,0
"10201",5,2,0,0,1,NA
"10202",9,5,1,0,0,0
"10203",9,2,1,0,1,1
"10204",2,1,1,0,1,1
"10205",8,3,1,0,0,1
"10206",8,2,1,0,1,0
"10207",10,3,0,0,1,1
"10208",8,1,1,0,1,1
"10209",8,3,1,0,1,1
"10210",7,5,1,0,0,1
"10211",9,4,1,0,0,1
"10212",7,2,1,0,1,0
"10213",8,1,1,0,1,1
"10214",10,6,0,0,0,0
"10215",10,1,0,0,1,0
"10216",10,6,0,0,0,0
"10217",10,1,0,0,1,0
"10218",8,3,1,0,1,1
"10219",8,1,1,0,1,1
"10220",8,2,1,0,0,0
"10221",7,4,1,1,0,1
"10222",6,1,1,0,1,1
"10223",8,1,0,0,1,0
"10224",10,1,1,0,1,1
"10225",8,4,1,0,0,0
"10226",8,2,0,0,1,0
"10227",4,2,1,0,1,1
"10228",5,1,0,0,1,0
"10229",9,1,1,0,1,1
"10230",8,3,1,0,1,1
"10231",6,4,1,0,0,1
"10232",9,1,0,0,1,0
"10233",8,2,1,1,1,1
"10234",8,3,1,0,0,1
"10235",8,4,1,0,0,1
"10236",6,2,1,0,1,1
"10237",7,1,0,0,1,0
"10238",9,3,0,1,1,1
"10239",9,1,1,0,1,1
"10240",9,2,1,0,1,0
"10241",8,4,1,0,0,1
"10242",10,2,0,0,1,0
"10243",7,4,0,0,0,0
"10244",7,3,1,0,0,0
"10245",8,1,0,0,1,0
"10246",8,2,0,0,1,0
"10247",7,1,1,0,1,1
"10248",10,6,1,1,0,1
"10249",9,3,1,0,1,1
"10250",7,3,0,0,1,1
"10251",10,2,1,0,1,1
"10252",9,4,1,0,0,1
"10253",7,1,1,0,1,0
"10254",10,1,0,0,1,0
"10255",7,6,1,0,0,1
"10256",8,3,1,1,0,1
"10257",10,2,1,0,1,1
"10258",6,2,1,0,1,1
"10259",7,2,0,1,1,0
"10260",10,2,0,0,1,0
"10261",4,1,1,0,1,1
"10262",8,4,1,1,0,1
"10263",10,2,1,0,1,1
"10264",6,1,1,0,1,0
"10265",9,2,1,0,1,1
"10266",7,2,1,0,1,1
"10267",10,2,1,1,1,1
"10268",10,4,0,0,0,1
"10269",6,1,0,0,1,0
"10270",9,2,1,0,1,1
"10271",10,3,1,0,0,1
"10272",10,4,0,0,1,0
"10273",8,4,1,0,0,0
"10274",9,2,1,0,1,0
"10275",8,2,0,1,1,0
"10276",10,2,1,0,1,0
"10277",6,2,0,1,1,0
"10278",9,3,1,0,1,1
"10279",8,2,0,1,1,0
"10280",8,1,0,0,1,0
"10281",8,3,1,0,0,1
"10282",8,2,1,0,1,1
"10283",10,1,0,0,1,0
"10284",9,2,1,0,1,1
"10285",10,3,0,0,0,0
"10286",6,2,0,0,1,0
"10287",8,3,1,0,1,1
"10288",9,1,0,0,1,0
"10289",9,3,1,0,0,1
"10290",9,5,0,0,0,1
"10291",7,3,0,0,0,0
"10292",9,3,1,1,1,1
"10293",9,2,1,0,1,1
"10294",8,3,0,1,1,1
"10295",8,1,1,0,1,0
"10296",8,2,1,0,1,1
"10297",5,6,1,0,0,1
"10298",10,4,1,0,0,0
"10299",10,2,1,0,1,0
"10300",10,3,0,0,0,0
"10301",7,2,1,0,1,0
"10302",10,2,1,0,1,1
"10303",5,2,0,0,0,0
"10304",6,1,1,0,1,1
"10305",9,1,1,0,1,1
"10306",10,4,1,0,0,1
"10307",9,2,0,0,1,0
"10308",8,2,1,0,1,1
"10309",8,1,1,0,1,0
"10310",8,3,1,0,0,1
"10311",10,2,1,0,1,0
"10312",10,2,0,0,1,1
"10313",10,1,1,0,1,0
"10314",7,2,1,0,1,1
"10315",8,3,1,0,1,1
"10316",8,2,1,0,1,1
"10317",9,2,1,1,1,0
"10318",8,1,0,0,1,0
"10319",7,2,1,0,1,1
"10320",8,2,1,0,1,1
"10321",8,3,0,0,0,1
"10322",7,2,0,0,1,0
"10323",9,1,1,0,1,0
"10324",7,3,1,0,1,0
"10325",10,3,1,0,1,1
"10326",10,2,1,0,1,1
"10327",10,2,1,0,1,1
"10328",9,2,1,0,1,1
"10329",7,4,1,0,0,1
"10330",9,5,0,0,0,0
"10331",8,1,0,0,1,0
"10332",9,6,0,0,0,0
"10333",6,1,0,0,1,0
"10334",8,2,1,0,1,1
"10335",10,2,1,0,1,1
"10336",6,1,1,0,1,1
"10337",8,2,1,0,1,1
"10338",10,2,1,0,1,1
"10339",8,2,1,0,1,0
"10340",10,2,1,0,1,1
"10341",10,1,0,0,1,0
"10342",10,2,0,0,1,0
"10343",8,3,1,0,0,1
"10344",10,4,1,0,1,0
"10345",7,2,1,1,1,0
"10346",8,2,1,0,1,1
"10347",10,2,1,0,1,1
"10348",7,3,1,0,0,0
"10349",10,5,1,0,0,1
"10350",9,1,1,0,1,1
"10351",10,2,0,0,1,0
"10352",5,3,1,0,1,1
"10353",6,3,1,0,1,1
"10354",10,6,1,0,0,NA
"10355",8,1,0,0,1,0
"10356",10,1,0,0,1,1
"10357",10,2,1,0,1,1
"10358",1,3,1,0,1,1
"10359",8,2,1,0,1,1
"10360",8,1,1,0,1,0
"10361",9,3,1,0,0,1
"10362",9,2,1,0,1,0
"10363",7,4,1,0,0,0
"10364",8,5,1,0,0,1
"10365",10,2,1,0,1,1
"10366",8,3,1,0,1,1
"10367",7,2,0,0,0,1
"10368",9,1,0,0,1,0
"10369",9,1,1,0,1,1
"10370",8,1,0,0,1,0
"10371",9,2,1,0,1,1
"10372",4,1,0,0,1,0
"10373",10,1,1,0,1,1
"10374",8,2,1,0,1,1
"10375",8,1,1,0,1,1
"10376",6,1,1,0,1,1
"10377",0,1,0,0,1,0
"10378",8,3,1,0,1,1
"10379",5,1,1,0,1,1
"10380",7,5,1,0,0,1
"10381",10,2,1,0,1,1
"10382",4,1,0,0,1,0
"10383",7,3,1,0,0,0
"10384",9,2,1,0,1,1
"10385",8,5,1,1,0,1
"10386",8,6,1,0,0,1
"10387",7,1,0,0,1,1
"10388",8,4,1,0,0,1
"10389",9,3,1,0,0,NA
"10390",7,3,1,0,1,1
"10391",7,1,1,0,1,0
"10392",9,6,1,0,0,1
"10393",5,1,0,0,1,0
"10394",5,3,0,0,0,0
"10395",10,2,1,0,1,1
"10396",9,3,1,0,0,1
"10397",4,4,1,0,0,1
"10398",9,1,1,0,1,1
"10399",8,2,1,0,1,1
"10400",5,2,1,0,1,1
"10401",6,4,1,0,1,0
"10402",9,2,1,1,1,1
"10403",7,2,1,0,1,0
"10404",5,2,1,0,1,1
"10405",9,2,1,0,1,1
"10406",10,2,1,0,1,1
"10407",10,1,0,0,1,0
"10408",2,1,1,0,1,1
"10409",10,2,1,0,1,1
"10410",10,2,1,0,1,1
"10411",8,2,1,0,1,0
"10412",8,1,1,0,1,1
"10413",9,1,0,0,1,0
"10414",10,2,1,0,1,1
"10415",10,3,1,0,0,0
"10416",9,2,1,0,1,1
"10417",9,2,1,0,1,1
"10418",8,1,0,0,1,0
"10419",10,2,1,0,1,1
"10420",7,5,1,0,1,0
"10421",8,2,1,0,1,1
"10422",8,1,0,0,1,0
"10423",5,2,1,1,1,1
"10424",8,2,1,0,1,1
"10425",10,2,1,0,1,1
"10426",8,4,1,0,1,1
"10427",10,3,1,0,0,1
"10428",6,1,1,0,1,1
"10429",5,1,1,0,1,1
"10430",8,4,1,0,0,1
"10431",10,2,0,0,1,1
"10432",10,2,1,0,1,1
"10433",7,5,1,0,0,1
"10434",8,3,1,0,0,0
"10435",8,3,1,0,1,1
"10436",8,4,0,0,0,1
"10437",8,1,1,0,1,1
"10438",8,3,1,1,0,0
"10439",8,2,1,0,1,1
"10440",8,1,1,0,1,1
"10441",8,2,1,0,1,1
"10442",5,1,1,0,1,0
"10443",7,2,1,0,1,1
"10444",9,4,1,0,0,1
"10445",6,2,0,0,1,0
"10446",8,2,1,0,1,0
"10447",10,1,0,0,1,0
"10448",6,5,1,0,0,1
"10449",7,1,0,0,1,1
"10450",8,3,1,0,1,1
"10451",7,6,1,0,0,1
"10452",10,4,1,0,0,1
"10453",10,2,1,0,1,1
"10454",9,3,0,0,0,0
"10455",10,4,1,0,1,1
"10456",6,1,0,0,1,0
"10457",7,1,0,0,1,0
"10458",8,2,0,0,1,0
"10459",6,1,0,0,1,0
"10460",8,3,1,0,1,1
"10461",6,2,0,1,1,1
"10462",6,2,1,0,1,1
"10463",10,1,0,0,1,1
"10464",9,2,1,0,1,0
"10465",8,3,0,0,0,0
"10466",7,2,1,0,0,0
"10467",8,4,1,0,0,0
"10468",10,1,0,0,1,0
"10469",10,1,1,0,1,1
"10470",9,1,1,0,1,0
"10471",8,2,1,0,1,1
"10472",8,2,0,1,1,0
"10473",7,1,1,0,1,1
"10474",9,2,1,0,1,1
"10475",10,4,1,0,0,1
"10476",10,5,1,0,1,1
"10477",9,2,0,0,1,0
"10478",5,3,0,0,0,1
"10479",7,5,1,0,0,1
"10480",8,3,1,1,0,1
"10481",9,3,1,0,1,1
"10482",10,2,1,0,1,1
"10483",10,2,0,1,1,1
"10484",8,2,0,0,1,1
"10485",8,2,1,0,1,1
"10486",8,2,1,0,1,1
"10487",8,1,1,0,1,1
"10488",9,4,0,0,1,NA
"10489",9,5,1,0,0,1
"10490",9,1,0,0,1,0
"10491",10,4,1,0,1,0
"10492",9,3,1,0,1,1
"10493",7,2,1,0,1,1
"10494",8,2,1,0,1,1
"10495",10,1,0,0,1,0
"10496",10,1,1,0,1,0
"10497",7,1,1,0,1,0
"10498",7,4,1,0,1,1
"10499",8,2,1,0,1,1
"10500",5,5,1,0,0,1
"10501",10,2,0,0,1,1
"10502",10,3,1,0,1,1
"10503",7,2,1,0,1,1
"10504",9,6,1,0,1,0
"10505",10,2,1,0,1,1
"10506",6,1,0,0,1,1
"10507",7,3,1,0,1,1
"10508",7,1,1,0,1,1
"10509",8,5,1,0,0,1
"10510",7,1,0,0,1,0
"10511",10,5,1,1,0,1
"10512",6,2,0,0,1,0
"10513",8,3,1,0,1,1
"10514",8,1,1,0,1,1
"10515",7,2,1,1,1,0
"10516",6,5,1,0,0,1
"10517",7,4,0,0,1,1
"10518",8,4,1,1,1,1
"10519",8,2,1,0,1,0
"10520",8,2,1,0,1,1
"10521",8,1,0,0,1,0
"10522",10,2,1,0,1,1
"10523",8,4,1,0,0,1
"10524",8,1,0,0,1,0
"10525",8,2,0,0,1,0
"10526",5,1,0,0,1,0
"10527",7,2,0,0,1,0
"10528",8,2,0,0,1,0
"10529",10,2,1,0,1,1
"10530",8,1,1,0,1,0
"10531",8,4,1,1,0,1
"10532",7,1,0,0,1,0
"10533",10,2,1,0,1,1
"10534",9,2,1,0,1,1
"10535",7,1,0,0,1,0
"10536",7,2,1,1,1,0
"10537",10,2,1,0,1,1
"10538",8,4,1,0,0,1
"10539",9,1,0,0,1,0
"10540",7,1,1,0,1,0
"10541",10,2,1,0,1,1
"10542",8,1,1,0,1,0
"10543",9,2,1,0,1,1
"10544",8,4,1,0,1,1
"10545",9,2,1,0,1,1
"10546",8,3,1,0,1,1
"10547",8,1,1,0,1,0
"10548",10,2,1,0,1,0
"10549",9,2,1,0,1,1
"10550",10,4,1,0,0,1
"10551",9,4,1,0,1,1
"10552",10,3,1,0,1,1
"10553",8,4,1,0,0,0
"10554",5,1,0,0,1,0
"10555",8,2,0,0,1,0
"10556",7,1,0,0,1,1
"10557",7,1,0,0,1,0
"10558",7,6,0,0,0,0
"10559",10,1,1,0,1,1
"10560",9,1,0,0,1,0
"10561",9,1,0,0,1,0
"10562",8,1,0,0,1,0
"10563",10,2,0,0,1,0
"10564",6,1,0,0,1,0
"10565",8,5,1,0,1,1
"10566",8,1,1,0,1,1
"10567",7,5,1,0,0,1
"10568",4,1,0,0,1,0
"10569",5,2,1,0,1,1
"10570",10,1,0,0,1,0
"10571",10,1,1,0,1,1
"10572",10,1,0,0,1,0
"10573",9,1,1,0,1,1
"10574",8,4,1,0,0,1
"10575",7,1,1,0,1,1
"10576",7,1,0,0,1,0
"10577",7,4,1,0,0,0
"10578",8,2,1,0,1,1
"10579",8,1,1,0,1,1
"10580",3,1,0,0,1,0
"10581",8,3,1,1,1,1
